Date,Returns
22/06/2000,-0.029907532
23/06/2000,-0.01121079
26/06/2000,0.014739229
27/06/2000,-0.016759721
28/06/2000,-0.015909147
29/06/2000,0.009237876
30/06/2000,0.006865046
03/07/2000,-0.003409062
05/07/2000,0
06/07/2000,-0.006271408
07/07/2000,0.009753299
10/07/2000,0.005681846
11/07/2000,0.006779576
12/07/2000,0.004489338
13/07/2000,0.009497207
14/07/2000,0.003320393
17/07/2000,0.003309515
18/07/2000,-0.000549753
19/07/2000,-0.010451072
20/07/2000,-0.018899416
21/07/2000,-0.002832805
24/07/2000,-0.018749999
25/07/2000,0.033005181
26/07/2000,0.053811603
27/07/2000,0.012234123
28/07/2000,-0.016815633
31/07/2000,-0.024585731
01/08/2000,0.020821863
02/08/2000,0.017176705
03/08/2000,0.034300763
04/08/2000,0.056122473
07/08/2000,-0.008212584
08/08/2000,-0.009741865
09/08/2000,0.00688635
10/08/2000,0.000977064
11/08/2000,-0.004880454
14/08/2000,0.00686616
15/08/2000,-0.013638602
16/08/2000,0.010864173
17/08/2000,-0.001465511
18/08/2000,-0.013698654
21/08/2000,-0.000992088
22/08/2000,-0.008440914
23/08/2000,-0.021532224
24/08/2000,-0.016376739
25/08/2000,-0.017169615
28/08/2000,0.005823213
29/08/2000,-0.001578974
30/08/2000,0.006852979
31/08/2000,0.001570602
01/09/2000,0.019341402
05/09/2000,-0.002564051
06/09/2000,-0.017994883
07/09/2000,-0.013089005
08/09/2000,0.010079602
11/09/2000,-0.005777337
12/09/2000,0.009508716
13/09/2000,-0.003662977
14/09/2000,0.010504149
15/09/2000,-0.009875312
18/09/2000,0.025721891
19/09/2000,-0.050153605
20/09/2000,-0.001616325
21/09/2000,-0.012412385
22/09/2000,0.005464508
25/09/2000,0.013043479
26/09/2000,0.021459309
27/09/2000,0.003151234
28/09/2000,0.030366491
29/09/2000,0.051829292
02/10/2000,-0.002898623
03/10/2000,-0.027131759
04/10/2000,-0.019422286
05/10/2000,0.003047207
06/10/2000,-0.015696177
09/10/2000,0.006687191
10/10/2000,-0.013796653
11/10/2000,-0.031087981
12/10/2000,-0.045989356
13/10/2000,0.061098683
16/10/2000,-0.001584839
17/10/2000,0.004232804
18/10/2000,-0.006849263
19/10/2000,0.038726763
20/10/2000,-0.001021476
23/10/2000,-0.014314878
24/10/2000,0.003112007
25/10/2000,0.02326789
26/10/2000,0.008084891
27/10/2000,-0.002005063
30/10/2000,0.047212481
31/10/2000,0.008633093
01/11/2000,-0.000475511
02/11/2000,0.005708801
03/11/2000,-0.00898763
06/11/2000,0.02482093
07/11/2000,-0.006986493
08/11/2000,-0.005159498
09/11/2000,-0.041961317
10/11/2000,0.005413435
13/11/2000,0.056289744
14/11/2000,0.014828522
15/11/2000,-0.005936028
16/11/2000,-0.010564974
17/11/2000,-0.016713114
20/11/2000,-0.00897075
21/11/2000,-0.014768914
22/11/2000,-0.001934284
24/11/2000,0.01308142
27/11/2000,-0.003825921
28/11/2000,-0.00576097
29/11/2000,0.038145873
30/11/2000,0.011162791
01/12/2000,-0.011039558
04/12/2000,0.001860512
05/12/2000,0.015320334
06/12/2000,-0.005944261
07/12/2000,-0.009659591
08/12/2000,0.063632093
11/12/2000,0.007860284
12/12/2000,-0.015164666
13/12/2000,0.003079609
14/12/2000,-0.018421053
15/12/2000,0
18/12/2000,0.010277101
19/12/2000,-0.015037594
20/12/2000,-0.022900785
21/12/2000,-0.00229784
22/12/2000,0.006448711
26/12/2000,0.0064073
27/12/2000,0.02592085
28/12/2000,0.021719836
29/12/2000,0.021258222
02/01/2001,0.024214081
03/01/2001,-0.031522189
04/01/2001,-0.017558886
05/01/2001,-0.019616412
08/01/2001,-0.003112494
09/01/2001,-0.018733274
10/01/2001,0.019545477
11/01/2001,-0.032545675
12/01/2001,0.00921652
16/01/2001,0.016895023
17/01/2001,0.0125729
18/01/2001,0.006208493
19/01/2001,-0.011899537
22/01/2001,0
23/01/2001,-0.00267616
24/01/2001,-0.008944566
25/01/2001,0.003610108
26/01/2001,0
29/01/2001,0.002248246
30/01/2001,0.021085643
31/01/2001,-0.01142355
01/02/2001,0.022222222
02/02/2001,0.013913022
05/02/2001,-0.013293289
06/02/2001,-0.011299435
07/02/2001,-0.010989011
08/02/2001,0.023555578
09/02/2001,-0.0047764
12/02/2001,0.010034882
13/02/2001,0.01425486
14/02/2001,-0.01064736
15/02/2001,-0.000430478
16/02/2001,0.002584022
20/02/2001,-0.017611662
21/02/2001,-0.001311806
22/02/2001,0.001313529
23/02/2001,-0.005247092
26/02/2001,0.025054923
27/02/2001,0.012435721
28/02/2001,-0.009318128
01/03/2001,-0.000427555
02/03/2001,-0.007271172
05/03/2001,0.021111677
06/03/2001,-0.000421962
07/03/2001,0.001266315
08/03/2001,0.005902235
09/03/2001,-0.005448491
12/03/2001,-0.024020207
13/03/2001,-0.004317811
14/03/2001,-0.049436233
15/03/2001,0.030565693
16/03/2001,-0.042939309
19/03/2001,-0.000462558
20/03/2001,-0.005090259
21/03/2001,0.004186047
22/03/2001,-0.006947638
23/03/2001,0.034514925
26/03/2001,-0.002254351
27/03/2001,0.023949436
28/03/2001,-0.048102405
29/03/2001,-0.024107581
30/03/2001,0.033729265
02/04/2001,-0.0234375
03/04/2001,-0.013176494
04/04/2001,0.031950406
05/04/2001,0.046672829
06/04/2001,-0.017660022
09/04/2001,-0.006741551
10/04/2001,-0.026696855
11/04/2001,-0.0004649
12/04/2001,-0.009302372
16/04/2001,0.004694859
17/04/2001,0.052336497
18/04/2001,0.006660724
19/04/2001,0.012792192
20/04/2001,-0.004790876
23/04/2001,-0.001312954
24/04/2001,-0.021034159
25/04/2001,-0.020590913
26/04/2001,0.006398606
27/04/2001,0.014986376
30/04/2001,0.017897069
01/05/2001,0.002197758
02/05/2001,-0.006578926
03/05/2001,0.000441523
04/05/2001,0.011915291
07/05/2001,0.011338857
08/05/2001,-0.005605908
09/05/2001,-0.005637424
10/05/2001,-0.009158351
11/05/2001,-0.001760519
14/05/2001,-0.011463867
15/05/2001,0.000446053
16/05/2001,-0.00312082
17/05/2001,-0.003577817
18/05/2001,0.005385951
21/05/2001,0.009821496
22/05/2001,0
23/05/2001,0.002210389
24/05/2001,-0.00617554
25/05/2001,0.003106968
29/05/2001,0.004424801
30/05/2001,-0.002643238
31/05/2001,0.003533569
01/06/2001,0.003521105
04/06/2001,0.000877215
05/06/2001,0
06/06/2001,0.00788784
07/06/2001,-0.009130391
08/06/2001,-0.005265511
11/06/2001,-0.003970004
12/06/2001,0.010850354
13/06/2001,0.001095268
14/06/2001,-0.010940919
15/06/2001,-0.031858473
18/06/2001,0.009826349
19/06/2001,-0.006562503
20/06/2001,-0.002733553
21/06/2001,-0.017359502
22/06/2001,0.039051627
25/06/2001,-0.008501141
26/06/2001,0.009476579
27/06/2001,0.006705386
28/06/2001,0.002664276
29/06/2001,0.018600531
02/07/2001,-0.00130437
03/07/2001,-0.000870636
05/07/2001,-0.002614444
06/07/2001,0.020533028
09/07/2001,0.008133497
10/07/2001,-0.002972378
11/07/2001,-0.000425894
12/07/2001,-0.020025544
13/07/2001,0
16/07/2001,-0.012608739
17/07/2001,0.008366381
18/07/2001,0
19/07/2001,-0.011353712
20/07/2001,-0.000441718
23/07/2001,0.001325718
24/07/2001,-0.0070609
25/07/2001,0.0062222
26/07/2001,-0.000441718
27/07/2001,0.001767609
30/07/2001,-0.007498897
31/07/2001,0.0204444
01/08/2001,0.006533167
02/08/2001,-0.024664625
03/08/2001,0.000887245
06/08/2001,0.014184375
07/08/2001,0.003059528
08/08/2001,-0.000435752
09/08/2001,0.007846578
10/08/2001,-0.010813148
13/08/2001,0.010494075
14/08/2001,-0.002596344
15/08/2001,0.003470716
16/08/2001,0.00216176
17/08/2001,-0.004745513
20/08/2001,0.008669311
21/08/2001,-0.003867641
22/08/2001,0.001294154
23/08/2001,0.003016006
24/08/2001,-0.003436405
27/08/2001,0.00387931
28/08/2001,0.001717432
29/08/2001,-0.003000429
30/08/2001,-0.001289789
31/08/2001,-0.004735192
04/09/2001,0.001297513
05/09/2001,0.000431987
06/09/2001,0.006044862
07/09/2001,-0.017596546
10/09/2001,-0.006989952
17/09/2001,-0.061592588
18/09/2001,-0.004688256
19/09/2001,-0.035327368
20/09/2001,0.018066456
21/09/2001,-0.00047964
24/09/2001,0.018713988
25/09/2001,0.022138554
26/09/2001,0.042396311
27/09/2001,0.023430525
28/09/2001,0.00647946
01/10/2001,0.002145987
02/10/2001,0.000856552
03/10/2001,0.036371351
04/10/2001,-0.014863708
05/10/2001,0.00586754
08/10/2001,0.006249979
09/10/2001,0.008281615
10/10/2001,0.023819301
11/10/2001,0.000401123
12/10/2001,-0.017642361
15/10/2001,0.020408163
16/10/2001,-0.00440002
17/10/2001,-0.007633528
18/10/2001,0.004858239
19/10/2001,0.003223207
22/10/2001,-0.003212851
23/10/2001,-0.012892808
24/10/2001,0.000816347
25/10/2001,-0.002854792
26/10/2001,-0.010633967
29/10/2001,-0.003720546
30/10/2001,-0.033195082
31/10/2001,0.010300515
01/11/2001,0.014018691
02/11/2001,0.004189296
05/11/2001,-0.008343721
06/11/2001,0.021455616
07/11/2001,-0.029654077
08/11/2001,0.002122284
09/11/2001,-0.019483312
12/11/2001,-0.015118812
13/11/2001,-0.007894649
14/11/2001,0.003536693
15/11/2001,-0.015418524
16/11/2001,0
19/11/2001,-0.009843467
20/11/2001,0.016719431
21/11/2001,-0.002222178
23/11/2001,0.006681492
26/11/2001,-0.010176969
27/11/2001,0.00581131
28/11/2001,0.0102222
29/11/2001,0.026836802
30/11/2001,-0.000428449
03/12/2001,-0.001285941
04/12/2001,0.002575172
05/12/2001,-0.000856186
06/12/2001,-0.00428449
07/12/2001,-0.012478442
10/12/2001,-0.019172156
11/12/2001,0.010217681
12/12/2001,0.011433597
13/12/2001,-0.009565196
14/12/2001,0.024143963
17/12/2001,0.003857694
18/12/2001,-0.006831768
19/12/2001,0.011178009
20/12/2001,0.002550999
21/12/2001,-0.001272307
24/12/2001,0.005095584
26/12/2001,0.005492142
27/12/2001,0.021008404
28/12/2001,0.019341626
31/12/2001,0.01937826
02/01/2002,-0.016237624
03/01/2002,-0.005636031
04/01/2002,-0.005263218
07/01/2002,0.000814021
08/01/2002,-0.028873566
09/01/2002,0.01549418
10/01/2002,-0.012371093
11/01/2002,0.029227494
14/01/2002,0.001622759
15/01/2002,0.004455184
16/01/2002,0.000806472
17/01/2002,0.005237772
18/01/2002,0.001603166
22/01/2002,-0.007603081
23/01/2002,-0.012096734
24/01/2002,0.006530612
25/01/2002,-0.001622019
28/01/2002,0.006498761
29/01/2002,-0.007667494
30/01/2002,-0.001626718
31/01/2002,-0.000814603
01/02/2002,-0.000407664
04/02/2002,-0.006933116
05/02/2002,-0.002874743
06/02/2002,-0.007413509
07/02/2002,0.001244751
08/02/2002,0.011189412
11/02/2002,0.00532791
12/02/2002,-0.000815349
13/02/2002,0.004079988
14/02/2002,-0.005282446
15/02/2002,-0.001225429
19/02/2002,-0.004499018
20/02/2002,0
21/02/2002,-0.000821713
22/02/2002,0.005345457
25/02/2002,-0.005317035
26/02/2002,0.009457216
27/02/2002,-0.012219919
28/02/2002,0
01/03/2002,0.008247464
04/03/2002,-0.009816032
05/03/2002,-0.008261008
06/03/2002,-0.02124115
07/03/2002,-0.009361681
08/03/2002,0.029639132
11/03/2002,-0.002920317
12/03/2002,-0.004184121
13/03/2002,0.001260546
14/03/2002,0.007133865
15/03/2002,0.014166667
18/03/2002,0.008216968
19/03/2002,-0.003260065
20/03/2002,-0.003270646
21/03/2002,-0.011484763
22/03/2002,-0.009543548
25/03/2002,0
26/03/2002,-0.000418957
27/03/2002,-0.003352892
28/03/2002,-0.003784693
01/04/2002,-0.003799071
02/04/2002,0.019915211
03/04/2002,-0.001661778
04/04/2002,-0.014565127
05/04/2002,0
08/04/2002,-0.007179075
09/04/2002,0.015312675
10/04/2002,-0.007959803
11/04/2002,-0.006334459
12/04/2002,0.001274926
15/04/2002,-0.002546668
16/04/2002,-0.00425534
17/04/2002,0.002991453
18/04/2002,0.000426076
19/04/2002,-0.001277619
22/04/2002,-0.006396674
23/04/2002,0.024463606
24/04/2002,-0.002932635
25/04/2002,-0.004201597
26/04/2002,-0.018987383
29/04/2002,0.027096731
30/04/2002,0.018844264
01/05/2002,0.023427846
02/05/2002,-0.008835301
03/05/2002,0.000810393
06/05/2002,-0.010121457
07/05/2002,0.022085848
08/05/2002,0
09/05/2002,0.004201661
10/05/2002,0.002191672
13/05/2002,0.027435408
14/05/2002,0.00619195
15/05/2002,-0.000384615
16/05/2002,-0.003847653
17/05/2002,0.006566242
20/05/2002,-0.011128128
21/05/2002,0.001164086
22/05/2002,-0.023255737
23/05/2002,-0.003174603
24/05/2002,0.01433115
28/05/2002,0.003139717
29/05/2002,-0.017996831
30/05/2002,-0.014342649
31/05/2002,-0.000808428
03/06/2002,-0.012540433
04/06/2002,0.017615731
05/06/2002,-0.008856643
06/06/2002,0.010966632
07/06/2002,-0.004821173
10/06/2002,-0.010900303
11/06/2002,-0.01632651
12/06/2002,0.009128589
13/06/2002,0.01274669
14/06/2002,-0.012992266
17/06/2002,0.010695187
18/06/2002,-0.000814021
19/06/2002,-0.019144563
20/06/2002,0.001661171
21/06/2002,-0.002902239
24/06/2002,-0.017463618
25/06/2002,-0.02158265
26/06/2002,-0.025951578
27/06/2002,0.002220204
28/06/2002,-0.010190496
01/07/2002,-0.006266741
02/07/2002,-0.017567634
03/07/2002,0.01558918
05/07/2002,0.018510158
08/07/2002,0.018173759
09/07/2002,0.007836308
10/07/2002,-0.010367149
11/07/2002,-0.017896115
12/07/2002,-0.019555578
15/07/2002,-0.014052562
16/07/2002,0.009655126
17/07/2002,-0.001821448
18/07/2002,0.012773768
19/07/2002,0.004504414
22/07/2002,-0.067712918
23/07/2002,-0.037999084
24/07/2002,0.044499975
25/07/2002,0.013403567
26/07/2002,-0.002361786
29/07/2002,0.085227221
30/07/2002,0.021815009
31/07/2002,-0.023484159
01/08/2002,0.016178355
02/08/2002,0.009036188
05/08/2002,-0.027718634
06/08/2002,0.013596558
07/08/2002,0.011250562
08/08/2002,0.009413735
09/08/2002,0.00042393
12/08/2002,0.026694872
13/08/2002,0.012381387
14/08/2002,-0.005299674
15/08/2002,0.022541046
16/08/2002,0.001603166
19/08/2002,-0.005602221
20/08/2002,-0.01529179
21/08/2002,0.011442603
22/08/2002,0.01010101
23/08/2002,0.00279998
26/08/2002,-0.002792162
27/08/2002,0.0004
28/08/2002,-0.010395842
29/08/2002,-0.000808101
30/08/2002,-0.013344117
03/09/2002,-0.013114734
04/09/2002,-0.000415303
05/09/2002,0.017864583
06/09/2002,0.00122451
09/09/2002,0.015287403
10/09/2002,0.011041959
11/09/2002,-0.002779984
12/09/2002,-0.000398248
13/09/2002,-0.007968167
16/09/2002,0.003614478
17/09/2002,0.0012005
18/09/2002,-0.004796203
19/09/2002,-0.02931725
20/09/2002,-0.007033513
23/09/2002,-0.018333354
24/09/2002,0.022920247
25/09/2002,-0.004979295
26/09/2002,0.002919078
27/09/2002,0.014137236
30/09/2002,0.010660107
01/10/2002,-0.014198804
02/10/2002,-0.016460885
03/10/2002,0.009205084
04/10/2002,0.010779353
07/10/2002,-0.019688249
08/10/2002,-0.025104624
09/10/2002,-0.02832616
10/10/2002,-0.000883326
11/10/2002,0.038461493
14/10/2002,0.003405683
15/10/2002,0.033941515
16/10/2002,-0.011489577
17/10/2002,0.019510149
18/10/2002,0.003257329
21/10/2002,-0.014610349
22/10/2002,0.014003315
23/10/2002,-0.001218562
24/10/2002,0
25/10/2002,-0.005693331
28/10/2002,0.002044949
29/10/2002,-0.008163306
30/10/2002,0
31/10/2002,0.012345741
01/11/2002,-0.000813028
04/11/2002,0.002440989
05/11/2002,-0.001217492
06/11/2002,0.005282385
07/11/2002,-0.006467259
08/11/2002,0.013018694
11/11/2002,-0.008835301
12/11/2002,-0.015397143
13/11/2002,0
14/11/2002,0.008230494
15/11/2002,0.005306082
18/11/2002,-0.005684085
19/11/2002,0.007349939
20/11/2002,-0.018240799
21/11/2002,-0.002477271
22/11/2002,-0.003725186
25/11/2002,-0.020772747
26/11/2002,-0.005091154
27/11/2002,0.01066098
29/11/2002,0.017299556
02/12/2002,0
03/12/2002,-0.009954355
04/12/2002,-0.012149183
05/12/2002,-0.004240903
06/12/2002,-0.005536584
09/12/2002,-0.014561049
10/12/2002,0.021729683
11/12/2002,0.007656338
12/12/2002,0.006753904
13/12/2002,-0.003354298
16/12/2002,-0.008834707
17/12/2002,0.018675743
18/12/2002,-0.005000042
19/12/2002,-0.011725231
20/12/2002,0.00338983
23/12/2002,-0.006756757
24/12/2002,0.017006781
26/12/2002,0.011705727
27/12/2002,-0.000413244
30/12/2002,0.000413415
31/12/2002,0.001239607
02/01/2003,-0.011968593
03/01/2003,0.003759398
06/01/2003,-0.017061985
07/01/2003,-0.005080482
08/01/2003,0.006808511
09/01/2003,-0.003381234
10/01/2003,-0.0072095
13/01/2003,-0.003203802
14/01/2003,-0.003214013
15/01/2003,-0.000429923
16/01/2003,-0.005161333
17/01/2003,-0.000432253
21/01/2003,-0.02249137
22/01/2003,0.006637146
23/01/2003,0.015384637
24/01/2003,-0.011688333
27/01/2003,-0.021024945
28/01/2003,0.006711387
29/01/2003,-0.000444444
30/01/2003,-0.004001801
31/01/2003,-0.007142835
03/02/2003,0.018884892
04/02/2003,-0.026478398
05/02/2003,0.015412512
06/02/2003,-0.033928572
07/02/2003,-0.014325301
10/02/2003,-0.012658251
11/02/2003,0.008072175
12/02/2003,-0.011775789
13/02/2003,-0.018589109
14/02/2003,-0.011656119
18/02/2003,0.028992628
19/02/2003,0.02340019
20/02/2003,-0.024731731
21/02/2003,0.007655503
24/02/2003,0.004273504
25/02/2003,-0.007092175
26/02/2003,-0.002380905
27/02/2003,-0.000238735
28/02/2003,-0.014084507
03/03/2003,0.021791817
04/03/2003,0.01090045
05/03/2003,-0.014533497
06/03/2003,0.004757398
07/03/2003,0.011363612
10/03/2003,0.057584245
11/03/2003,-0.008410823
12/03/2003,0.006250067
13/03/2003,0.013753305
14/03/2003,-0.006564529
17/03/2003,0.008810506
18/03/2003,-0.011790415
19/03/2003,0.016350023
20/03/2003,0.000434783
21/03/2003,-0.000869187
24/03/2003,-0.03262288
25/03/2003,-0.004046785
26/03/2003,-0.007674944
27/03/2003,-0.005914422
28/03/2003,-0.005949702
31/03/2003,-0.016114112
01/04/2003,0.023865137
02/04/2003,0.060329162
03/04/2003,-0.011637952
04/04/2003,0.006977736
07/04/2003,0.002598506
08/04/2003,-0.000863953
09/04/2003,0.006485149
10/04/2003,0
11/04/2003,0.002577298
14/04/2003,0.017137961
15/04/2003,-0.005475969
16/04/2003,-0.000423549
17/04/2003,0.013983051
21/04/2003,0.005641454
22/04/2003,0.014336152
23/04/2003,-0.006145023
24/04/2003,-0.011129431
25/04/2003,-0.016673614
28/04/2003,-0.003815176
29/04/2003,-0.001276617
30/04/2003,-0.006391138
01/05/2003,0
02/05/2003,0.007718718
05/05/2003,0.033617064
06/05/2003,0.01440916
07/05/2003,-0.001217492
08/05/2003,-0.013815522
09/05/2003,-0.005356448
12/05/2003,0.021955282
13/05/2003,-0.002432084
14/05/2003,-0.004063409
15/05/2003,0.000408017
16/05/2003,0.002854792
19/05/2003,-0.004066694
20/05/2003,-0.001225031
21/05/2003,-0.007767723
22/05/2003,0.007828533
23/05/2003,0.007767805
27/05/2003,-0.002028357
28/05/2003,-0.01300813
29/05/2003,-0.014415156
30/05/2003,-0.007939845
02/06/2003,0.002948589
03/06/2003,0.015329673
04/06/2003,-0.000206784
05/06/2003,-0.007033513
06/06/2003,-0.000833354
09/06/2003,-0.000834049
10/06/2003,0.001669491
11/06/2003,0
12/06/2003,0.006249979
13/06/2003,0.014492775
16/06/2003,0.006122429
17/06/2003,0.008113631
18/06/2003,0.006036197
19/06/2003,-0.0036
20/06/2003,0.001204356
23/06/2003,0.002806716
24/06/2003,0.00039986
25/06/2003,-0.015187889
26/06/2003,-0.002840909
27/06/2003,-0.008546968
30/06/2003,-0.002463116
01/07/2003,-0.004115144
02/07/2003,0.003305764
03/07/2003,-0.008649135
07/07/2003,-0.002908164
08/07/2003,-0.012083375
09/07/2003,0.018557593
10/07/2003,0.010766066
11/07/2003,-0.000409689
14/07/2003,0.01352459
15/07/2003,-0.018196482
16/07/2003,-0.011532146
17/07/2003,-0.001666708
18/07/2003,-0.002921515
21/07/2003,-0.008790247
22/07/2003,0.001900338
23/07/2003,0.010748114
24/07/2003,-0.00125098
25/07/2003,-0.003340292
28/07/2003,0.005446125
29/07/2003,0.005833312
30/07/2003,-0.003314002
31/07/2003,-0.001246841
01/08/2003,-0.004161465
04/08/2003,0.004178855
05/08/2003,-0.00624226
06/08/2003,0.002931407
07/08/2003,0.002922735
08/08/2003,0.005412115
11/08/2003,0.032712257
12/08/2003,0.009623095
13/08/2003,-0.004368586
14/08/2003,0.001794994
15/08/2003,-0.000597233
18/08/2003,0.003187251
19/08/2003,0.004169956
20/08/2003,0.003361716
21/08/2003,0.001970792
22/08/2003,0.000786802
25/08/2003,-0.011792492
26/08/2003,0.00477329
27/08/2003,-0.000791766
28/08/2003,0.001981022
29/08/2003,0.000395334
02/09/2003,0.000197688
03/09/2003,-0.000197649
04/09/2003,-0.002964368
05/09/2003,-0.002576828
08/09/2003,-0.000198708
09/09/2003,0.002981475
10/09/2003,0.000396373
11/09/2003,-0.003565788
12/09/2003,-0.00278328
15/09/2003,-0.010366846
16/09/2003,0.015713115
17/09/2003,-0.012296688
18/09/2003,0.004016084
19/09/2003,0.01480004
22/09/2003,-0.004730035
23/09/2003,-0.00039604
24/09/2003,-0.004754319
25/09/2003,-0.000796198
26/09/2003,-0.003984084
29/09/2003,0.00199996
30/09/2003,-0.003592815
01/10/2003,0.006410337
02/10/2003,0.001592317
03/10/2003,0.007352921
06/10/2003,-0.003748254
07/10/2003,-0.001188139
08/10/2003,0.000793041
09/10/2003,-0.000198078
10/10/2003,-0.001783238
13/10/2003,0.005359289
14/10/2003,0.006910128
15/10/2003,0.002352922
16/10/2003,0.014280106
17/10/2003,-0.012536105
20/10/2003,-0.0125
21/10/2003,0.005537955
22/10/2003,-0.006294256
23/10/2003,0.001583492
24/10/2003,0.004743123
27/10/2003,0.003540519
28/10/2003,0.013916111
29/10/2003,0.001353161
30/10/2003,0.003861023
31/10/2003,-0.002884654
03/11/2003,0.013886249
04/11/2003,0.015027601
05/11/2003,0.000749644
06/11/2003,0.000374457
07/11/2003,-0.001123119
10/11/2003,-0.003373332
11/11/2003,0.005265118
12/11/2003,0.005237617
13/11/2003,0.001116431
14/11/2003,0.007434982
17/11/2003,0.004428007
18/11/2003,0.002571694
19/11/2003,0.002198589
20/11/2003,0.002193766
21/11/2003,0.006202116
24/11/2003,0.00725165
25/11/2003,0.011879049
26/11/2003,-0.009249377
28/11/2003,0.005745045
01/12/2003,0.000357033
02/12/2003,0.000713794
03/12/2003,-0.001961501
04/12/2003,0.001608004
05/12/2003,-0.0010703
08/12/2003,-0.000535696
09/12/2003,-0.001250652
10/12/2003,0
11/12/2003,-0.001073381
12/12/2003,-0.003223496
15/12/2003,-0.007186525
16/12/2003,0
17/12/2003,-0.009771933
18/12/2003,0.009137427
19/12/2003,0.002535313
22/12/2003,0.002528884
23/12/2003,-0.00630627
24/12/2003,0.004533091
26/12/2003,-0.001083069
29/12/2003,0.011926274
30/12/2003,0.005357125
31/12/2003,0
02/01/2004,-0.004262842
05/01/2004,0.0107028
06/01/2004,0.008824568
07/01/2004,0.005598321
08/01/2004,-0.013221973
09/01/2004,0.006699524
12/01/2004,-0.003502557
13/01/2004,0.007029824
14/01/2004,0.002443281
15/01/2004,-0.005222841
16/01/2004,0.005425306
20/01/2004,0.006092219
21/01/2004,0.008650519
22/01/2004,0.012006878
23/01/2004,0.012542407
26/01/2004,0.00987613
27/01/2004,-0.004806912
28/01/2004,-0.01232515
29/01/2004,-0.005733558
30/01/2004,0.01119403
02/02/2004,0.003019121
03/02/2004,0.011371254
04/02/2004,-0.002976207
05/02/2004,-0.006301841
06/02/2004,0.00200272
09/02/2004,0.003331129
10/02/2004,0.016600265
11/02/2004,-0.001632969
12/02/2004,0.000981387
13/02/2004,0.001143774
17/02/2004,0.002774588
18/02/2004,0.00683597
19/02/2004,0.004849644
20/02/2004,0.001608719
23/02/2004,0.011885673
24/02/2004,0.006349238
25/02/2004,0.000946325
26/02/2004,-0.004097038
27/02/2004,-0.008544319
01/03/2004,-0.003830227
02/03/2004,-0.005126562
03/03/2004,-0.01352657
04/03/2004,-0.002611819
05/03/2004,0.014075303
08/03/2004,0.01081346
09/03/2004,0.007823695
10/03/2004,-0.011406797
11/03/2004,-0.022435929
12/03/2004,0.004918016
15/03/2004,0.00163137
16/03/2004,-0.003908827
17/03/2004,0.003270128
18/03/2004,-0.00146677
19/03/2004,0.003753876
22/03/2004,-0.002926829
23/03/2004,-0.008480121
24/03/2004,-0.002302615
25/03/2004,0.004121332
26/03/2004,0.00443277
29/03/2004,0.005067048
30/03/2004,0.008293999
31/03/2004,0.003548403
01/04/2004,0.005785937
02/04/2004,0.005113455
05/04/2004,0.006995199
06/04/2004,-0.005367856
07/04/2004,-0.00031746
08/04/2004,-0.002699254
12/04/2004,0.013851281
13/04/2004,-0.020728628
14/04/2004,0.005772931
15/04/2004,-0.016581648
16/04/2004,-0.002107669
19/04/2004,0.007311146
20/04/2004,-0.006774161
21/04/2004,-0.004384557
22/04/2004,-0.003099038
23/04/2004,0.017342949
26/04/2004,-0.001608202
27/04/2004,-0.000644346
28/04/2004,0.004190812
29/04/2004,-0.001605104
30/04/2004,0.002893891
03/05/2004,-0.006091712
04/05/2004,-0.006774161
05/05/2004,0.008444235
06/05/2004,-0.019967746
07/05/2004,0
10/05/2004,-0.050279362
11/05/2004,0.014532872
12/05/2004,-0.014495191
13/05/2004,-0.013324122
14/05/2004,0.013679393
17/05/2004,-0.003114187
18/05/2004,0.019611264
19/05/2004,0.007659591
20/05/2004,0.009121638
21/05/2004,-0.005021811
24/05/2004,-0.012785986
25/05/2004,-0.011588275
26/05/2004,0.006551741
27/05/2004,0.014045906
28/05/2004,0.00405402
01/06/2004,0.008075353
02/06/2004,-0.001001285
03/06/2004,-0.013364517
04/06/2004,0.008804622
07/06/2004,0.00503523
08/06/2004,-0.002004058
09/06/2004,0.000669361
10/06/2004,-0.001672207
14/06/2004,-0.007705176
15/06/2004,0.002700878
16/06/2004,-0.008417508
17/06/2004,-0.002037402
18/06/2004,-0.009867268
21/06/2004,-0.004123746
22/06/2004,-0.008281556
23/06/2004,0.008350713
24/06/2004,0.004140821
25/06/2004,0.005154622
28/06/2004,-0.004273504
29/06/2004,0.00875533
30/06/2004,0.005786249
01/07/2004,0.011167513
02/07/2004,0.004016098
06/07/2004,0.001999983
07/07/2004,-0.002661344
08/07/2004,0.000667128
09/07/2004,-0.001333367
12/07/2004,0.003337801
13/07/2004,0.005655356
14/07/2004,-0.006615911
15/07/2004,0.001831452
16/07/2004,0.004154895
19/07/2004,-0.001489507
20/07/2004,-0.006796022
21/07/2004,-0.000667507
22/07/2004,-0.013193069
23/07/2004,-0.004569301
26/07/2004,-0.012580721
27/07/2004,0.002410451
28/07/2004,-0.004122312
29/07/2004,0.010693308
30/07/2004,-0.012286639
02/08/2004,0.002073238
03/08/2004,-0.009310362
04/08/2004,-0.010442012
05/08/2004,0.002813911
06/08/2004,0.001929165
09/08/2004,-0.023280273
10/08/2004,0.028673889
11/08/2004,-0.008710801
12/08/2004,-0.004920966
13/08/2004,-0.00035325
16/08/2004,0.000706731
17/08/2004,0.01730226
18/08/2004,0.000694221
19/08/2004,-0.000693739
